"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3020000","3020000-104-1973-03124","1973-02-23","","03","폐업","02","폐업","1988-12-23","","","","0207144710","40.69","140-804","서울특별시 용산구 갈월동 53-1번지 ","","","수도제과","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","과자점","197689.537918217    ","449256.962190406    ","과자점","2","2","기타","지도","상수도전용","","","","","","","","","N","40.69","","",""
"3020000","3020000-104-1974-02686","1974-06-26","","03","폐업","02","폐업","1996-03-15","","","","0207959161","111.19","140-889","서울특별시 용산구 한남동 80-1번지 ","","","푸른잔디","2004-02-12 00:00:00","I","2018-08-31 23:59:59.0","과자점","200521.205930699    ","447864.67077384     ","과자점","0","3","기타","지도","상수도전용","","","","","","","","","N","111.19","","",""
"3020000","3020000-104-1974-02873","1974-10-04","","03","폐업","02","폐업","1989-02-16","","","","0207176174","167.49","140-821","서울특별시 용산구 동자동 43-49번지 ","","","역마차","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","","","다방","0","2","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","167.49","","",""
"3020000","3020000-104-1975-02595","1975-11-07","","03","폐업","02","폐업","1995-11-06","","","","02 7956250","107.24","140-889","서울특별시 용산구 한남동 115-1번지 ","","","세연","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","200624.747166374    ","447634.257645514    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","107.24","","",""
"3020000","3020000-104-1975-02834","1975-09-02","","03","폐업","02","폐업","1992-06-16","","","","0207946153","96.97","140-875","서울특별시 용산구 한강로2가 210-1번지 ","","","그레이스호텔커피숍","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196919.617115446    ","447106.168036632    ","다방","3","1","주택가주변","지도","상수도전용","","","","","","","","","N","96.97","","",""
"3020000","3020000-104-1975-02893","1975-12-01","","03","폐업","02","폐업","1992-09-22","","","","0207946778","105.60","140-807","서울특별시 용산구 갈월동 98-47번지 ","","","남영","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","197409.420047014    ","448819.911638242    ","다방","0","1","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","105.6","","",""
"3020000","3020000-104-1976-02712","1976-08-04","","03","폐업","02","폐업","1998-02-23","","","","02 7128060","113.97","140-848","서울특별시 용산구 원효로3가 51-23번지 ","","","금잔디","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196286.107478088    ","447902.476277905    ","다방","0","4","기타","지도","상수도전용","","","","","","","","","N","113.97","","",""
"3020000","3020000-104-1977-02645","1977-11-19","","03","폐업","02","폐업","2012-08-28","","","","0207138280","103.10","140-132","서울특별시 용산구 청파동2가 92-0번지 ","","","한일다방","2004-09-13 00:00:00","I","2018-08-31 23:59:59.0","다방","197294.439138897    ","449233.016711813    ","다방","0","5","주택가주변","지도","상수도전용","","","","","","","","","N","103.1","","",""
"3020000","3020000-104-1977-02771","1977-10-16","","03","폐업","02","폐업","2011-06-24","","","","02 7132742","118.42","140-846","서울특별시 용산구 원효로1가 38-3번지 4,5 ","","","진미","2010-03-25 17:58:48","I","2018-08-31 23:59:59.0","다방","","","다방","0","5","기타","지도","상수도전용","","","","","","","","","N","118.42","","",""
"3020000","3020000-104-1978-02755","1978-04-01","","03","폐업","02","폐업","1994-05-31","","","","0207188008","81.45","140-132","서울특별시 용산구 청파동2가 63-21번지 ","","","거우라기","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196943.407752166    ","449205.073886476    ","다방","0","3","학교정화(상대)","지도","상수도전용","","","","","","","","","N","81.45","","",""
"3020000","3020000-104-1978-02759","1978-08-30","","03","폐업","02","폐업","1990-07-26","","","","0207136122","54.00","140-090","서울특별시 용산구 신계동 39-8번지 ","","","보성","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196579.066053883    ","447976.519880457    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","54","","",""
"3020000","3020000-104-1978-02761","1978-12-01","","03","폐업","02","폐업","1994-09-02","","","","0207139281","175.30","140-132","서울특별시 용산구 청파동2가 63-5번지 ","","","다사랑","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196993.838133124    ","449201.432096601    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","175.3","","",""
"3020000","3020000-104-1978-02811","1978-08-30","","03","폐업","02","폐업","1998-07-03","","","","02 7956078","77.08","140-823","서울특별시 용산구 보광동 217-55번지 ","","","오두막","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","199970.479171465    ","447135.72877633     ","다방","0","2","기타","지도","상수도전용","","","","","","","","","N","77.08","","",""
"3020000","3020000-104-1978-02865","1978-02-20","","03","폐업","02","폐업","1990-07-06","","","","0207944496","176.09","140-160","서울특별시 용산구 남영동 127-1번지 ","","","송설","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","197573.417262303    ","448795.649603715    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","176.09","","",""
"3020000","3020000-104-1978-03053","1978-12-02","","03","폐업","02","폐업","1994-12-28","","","","0207545659","50.93","140-899","서울특별시 용산구 후암동 60-20번지 ","","","갤러리","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","과자점","197943.134805892    ","449773.971539269    ","과자점","0","1","주택가주변","지도","상수도전용","","","","","","","","","N","50.93","","",""
"3020000","3020000-104-1978-03105","1978-03-31","","03","폐업","02","폐업","1999-11-22","","","","","40.80","140-132","서울특별시 용산구 청파동2가 63-21번지 ","","","신포우리만두","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","과자점","196943.407752166    ","449205.073886476    ","과자점","0","0","기타","기타","상수도전용","","","","","","","","","N","40.8","","",""
"3020000","3020000-104-1978-03137","1978-02-23","","03","폐업","02","폐업","1988-12-23","","","","0207943190","86.03","140-851","서울특별시 용산구 원효로4가 127-5번지 ","","","뉴욕제과산호지점","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","과자점","","","과자점","1","1","주택가주변","지도","상수도전용","","","","","","","","","N","86.03","","",""
"3020000","3020000-104-1978-03140","1978-09-15","","03","폐업","02","폐업","1996-12-11","","","","0207544722","25.51","140-833","서울특별시 용산구 용산동2가 1-395번지 ","","","독일빵집","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","과자점","198323.955988855    ","449327.972744854    ","과자점","1","2","주택가주변","지도","상수도전용","","","","","","","","","N","25.51","","",""
"3020000","3020000-104-1979-02546","1979-08-22","","03","폐업","02","폐업","2001-09-13","","","","0207165062","82.30","140-854","서울특별시 용산구 이촌동 302-68번지 풍원상가 ","","","수정","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","197044.277002519    ","446549.892594467    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","82.3","","",""
"3020000","3020000-104-1979-02764","1979-07-11","","03","폐업","02","폐업","1989-06-20","","","","0207123572","113.22","140-848","서울특별시 용산구 원효로3가 46-1번지 ","","","청초","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196394.660344263    ","448084.951029642    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","113.22","","",""
"3020000","3020000-104-1979-02814","1979-06-14","","03","폐업","02","폐업","1992-10-06","","","","0207959886","51.89","140-883","서울특별시 용산구 한강로3가 65-427번지 ","","","돼지","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","197157.059769422    ","446869.481040509    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","51.89","","",""
"3020000","3020000-104-1979-02836","1979-06-08","","03","폐업","02","폐업","1996-12-11","","","","0207958400","71.04","140-875","서울특별시 용산구 한강로2가 207-0번지 ","","","길커피숍","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196918.803716743    ","447097.412273063    ","다방","0","3","주택가주변","지도","상수도전용","","","","","","","","","N","71.04","","",""
"3020000","3020000-104-1979-02838","1979-02-24","","03","폐업","02","폐업","1995-06-09","","","","02 7152793","151.46","140-871","서울특별시 용산구 한강로2가 2-37번지 ","","","경인","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","197083.100438264    ","447552.774477998    ","다방","0","3","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","151.46","","",""
"3020000","3020000-104-1979-02967","1979-05-30","","01","영업/정상","01","영업","","","","","0207940991","21.80","140-823","서울특별시 용산구 보광동 260-8번지 ","서울특별시 용산구 보광로 30 (보광동)","04415","보광당","2004-09-13 00:00:00","I","2018-08-31 23:59:59.0","기타 휴게음식점","199955.429742269    ","447219.161582186    ","기타 휴게음식점","0","1","기타","지도","상수도전용","","","","","","","","","N","21.8","","",""
"3020000","3020000-104-1979-03046","1979-11-30","","03","폐업","02","폐업","1997-03-10","","","","02 7933528","36.60","140-907","서울특별시 용산구 이촌동 301-160번지 ","","","(주)신라명과한강직매","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","과자점","198236.296378418    ","446262.544080318    ","과자점","1","1","아파트지역","지도","상수도전용","","","","","","","","","N","36.6","","",""
"3020000","3020000-104-1979-03089","1979-06-21","","03","폐업","02","폐업","2000-03-06","","","","02 7985594","39.00","140-852","서울특별시 용산구 이촌동 300-153번지 상가11동    1동  1 3호","","","김충복과자점","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","과자점","197524.889581747    ","446423.95305147     ","과자점","1","2","아파트지역","지도","상수도전용","","","","","","","","","N","39","","",""
"3020000","3020000-104-1980-02547","1980-02-09","","03","폐업","02","폐업","1999-09-14","","","","","81.14","140-848","서울특별시 용산구 원효로3가 99-0번지 ","","","원","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196200.099737911    ","447987.019176963    ","다방","0","2","주택가주변","지도","상수도전용","","","","","","","","","N","81.14","","",""
"3020000","3020000-104-1980-02739","1980-06-04","","03","폐업","02","폐업","1996-12-11","","","","0207135464","61.22","140-847","서울특별시 용산구 원효로2가 1-39번지 ","","","약속","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","","","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","61.22","","",""
"3020000","3020000-104-1980-02742","1980-09-17","","03","폐업","02","폐업","1995-10-19","","","","0207959666","89.62","140-880","서울특별시 용산구 한강로3가 40-9번지 ","","","용일다방","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196638.179841671    ","446986.908802137    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","89.62","","",""
"3020000","3020000-104-1980-02767","1980-02-22","","03","폐업","02","폐업","1991-09-07","","","","02 7953264","74.32","140-807","서울특별시 용산구 갈월동 101-41번지 ","","","귀빈","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","197505.954465858    ","448829.575800282    ","다방","0","2","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","74.32","","",""
"3020000","3020000-104-1980-02777","1980-08-04","","03","폐업","02","폐업","1999-12-13","","","","","108.21","140-011","서울특별시 용산구 한강로1가 231-19번지 ","","","미림다방","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","197461.047518881    ","447844.380706502    ","다방","0","0","기타","기타","상수도전용","","","","","","","","","N","108.21","","",""
"3020000","3020000-104-1980-02781","1980-04-07","","03","폐업","02","폐업","1993-04-22","","","","0207955992","49.36","140-883","서울특별시 용산구 한강로3가 65-194번지 ","","","유림","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","다방","196775.323718588    ","446858.218368708    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","49.36","","",""
"3020000","3020000-104-1980-02809","1980-10-14","","03","폐업","02","폐업","2007-01-29","","","","02 7145858","56.86","140-846","서울특별시 용산구 원효로1가 39-13번지 ","","","희","2004-09-13 00:00:00","I","2018-08-31 23:59:59.0","다방","197209.801664776    ","448710.784922372    ","다방","0","3","기타","지도","상수도전용","","","","","","","","","N","56.86","","",""
"3020000","3020000-104-1980-03003","1980-12-08","","03","폐업","02","폐업","2002-03-18","","","","0207940417","37.39","140-835","서울특별시 용산구 용산동2가 5-1299번지 ","","","거북당","2001-09-27 00:00:00","I","2018-08-31 23:59:59.0","과자점","","","과자점","0","2","주택가주변","지도","상수도전용","","","","","","","","","N","37.39","","",""
