영업상태코드,영업상태명,지번주소,도로명주소,사업장명,전화번호,업태구분명,위생업태명,거리_km
1,영업/정상,서울특별시 용산구 한강로2가 44-3번지 KT빌딩(지상1층) ,"서울특별시 용산구 한강대로 148 (한강로2가,KT빌딩(지상1층))",리버웨이(라바짜),,커피숍,커피숍,1.9495779379107159
3,폐업,서울특별시 용산구 한강로2가 15-19번지 외1필지 농협하나로클럽용산점(지하1층) ,,들국화식품,,패스트푸드,패스트푸드,2.5522787453180236
3,폐업,서울특별시 용산구 갈월동 101-49번지 외2필지 갈월에이트리움-고려 1층108호 ,,컴온,0220019989,패스트푸드,패스트푸드,2.220644020314297
3,폐업,서울특별시 용산구 청파동2가 55-1 (지상1층) ,"서울특별시 용산구 청파로47길 82 (청파동2가,(지상1층))",이디야,02 7043383,패스트푸드,패스트푸드,2.921843362547253
1,영업/정상,서울특별시 용산구 용산동2가 산 1-3번지 외1필지(본관5층) ,,(주)마도아이스크림,02 4865122,패스트푸드,패스트푸드,2.0791606523881088
3,폐업,"서울특별시 용산구 청파동2가 53-12번지 외20필지(서관,지하1층) ","서울특별시 용산구 청파로47길 100 (청파동2가,외20필지(서관,지하1층))",(주)신세계푸드숙대스넥,,패스트푸드,패스트푸드,3.0579470639417
3,폐업,서울특별시 용산구 한강로3가 63-42번지 (지상1층) ,,레드에스프레소,,패스트푸드,패스트푸드,
1,영업/정상,서울특별시 용산구 청파동2가 55-5 (지상1층) ,"서울특별시 용산구 청파로47길 84 (청파동2가,(지상1층))",띵똥와플 숙명여대점,02 7118777,패스트푸드,패스트푸드,2.9287482266779348
3,폐업,서울특별시 용산구 한강로1가 50-1번지 (지상1층) ,,세븐일레븐(용산자이점),,커피숍,커피숍,1.957300318532539
3,폐업,"서울특별시 용산구 청파동2가 53-12번지 외20필지학생회관 (지하1층,지상1층) ","서울특별시 용산구 청파로47길 100 (청파동2가,외20필지학생회관 (지하1층,지상1층))",블루베리(Blueberry),02  710 9243,커피숍,커피숍,3.0579470639417
3,폐업,서울특별시 용산구 용문동 32-109번지 (지상1층) ,,피자원,,패스트푸드,패스트푸드,3.131137021484396
3,폐업,서울특별시 용산구 한남동 32-28번지 (지상1층) ,"서울특별시 용산구 독서당로 87 (한남동,(지상1층))",커피앤드토스트,02 7949600,패스트푸드,패스트푸드,1.538304351921518
3,폐업,서울특별시 용산구 한강로3가 40-999번지 아이파크몰 3층 ,"서울특별시 용산구 한강대로23길 55, 3층 (한강로3가, 아이파크몰)",델리뉴스,0220124347,커피숍,커피숍,2.5883787656747947
3,폐업,서울특별시 용산구 이태원동 717번지 (지상1층) ,,화이트푸드,080 1144343,패스트푸드,패스트푸드,
3,폐업,서울특별시 용산구 한남동 763-14번지 외2필지(지상1층) ,,피자엉클크릭스,,패스트푸드,패스트푸드,0.4916709388909547
3,폐업,서울특별시 용산구 한남동 60번지 외8필지 단국대학교도서관(지하1층) ,,쿠벅커피,,커피숍,커피숍,
3,폐업,서울특별시 용산구 갈월동 93-30번지 지상1층 ,,세븐일레븐(남영역점),,편의점,편의점,2.307361060173474
3,폐업,서울특별시 용산구 이촌동 300-10번지 점포9호(지상1층) ,,피자마노,,패스트푸드,패스트푸드,1.9036236861102684
3,폐업,서울특별시 용산구 이촌동 301-18번지 106호(지상1층) ,,유기농피자핸드,02 7946244,패스트푸드,패스트푸드,1.9575106371677355
3,폐업,서울특별시 용산구 한강로3가 40-999번지 (서관 4층) ,,레이스토리아(3호점),,커피숍,커피숍,2.5883787656747947
3,폐업,서울특별시 용산구 한강로1가 216-3 1층 ,"서울특별시 용산구 한강대로62길 45-11, 1층 (한강로1가)",주식회사 카카오봄,02  31414663,커피숍,커피숍,1.7537827345925945
1,영업/정상,서울특별시 용산구 서빙고동 91번지 외4필지(지상1층) ,"서울특별시 용산구 서빙고로65길 38 (서빙고동,외4필지(지상1층))",두란노서원,02 7909368,커피숍,커피숍,0.9667127874572728
3,폐업,서울특별시 용산구 보광동 217-26번지 (지상1층) ,,몬나니,,커피숍,커피숍,0.750620429931314
3,폐업,서울특별시 용산구 한강로2가 346-1번지 외1필지(지상1층) ,,미니스톱용산점,0237853497,편의점,편의점,
3,폐업,서울특별시 용산구 청파동2가 71-8번지 (지하1층) ,,턱스,,커피숍,커피숍,2.718566655073533
3,폐업,서울특별시 용산구 한강로3가 40-999번지 (지상6층) ,,레이스토리아(1호점),,패스트푸드,패스트푸드,2.5883787656747947
3,폐업,서울특별시 용산구 용산동6가 69-167번지 외1필지 신동아쇼핑 B104호(지하1층) ,"서울특별시 용산구 이촌로 352 (용산동6가,외1필지 신동아쇼핑 B104호(지하1층))",몽블랑,02  508 1101,패스트푸드,패스트푸드,1.6460990889520057
3,폐업,서울특별시 용산구 청파동2가 64-3번지 (지상2층) ,,누마루,02  718 5692,커피숍,커피숍,2.8802707939194168
3,폐업,"서울특별시 용산구 이태원동 56-13번지 (지상1,2층) ",서울특별시 용산구 이태원로 142 (이태원동),스타벅스이태원입구점,,커피숍,커피숍,0.537328405123057
1,영업/정상,서울특별시 용산구 청파동2가 90-3번지 (지상1층) ,"서울특별시 용산구 청파로47길 4 (청파동2가,(지상1층))",올댓커피(All That Coffee),,커피숍,커피숍,2.616036937450908
3,폐업,서울특별시 용산구 갈월동 92 외1필지 지상1층2호 ,"서울특별시 용산구 한강대로 273 (갈월동,외1필지 지상1층2호)",인재프라임산업 엔제리너스숙대역점,02 7117234,커피숍,커피숍,2.3287736956924023
3,폐업,서울특별시 용산구 이태원동 267-3번지 (지상1층) ,,씨러버(C-lover),,커피숍,커피숍,1.051572454422465
3,폐업,서울특별시 용산구 한남동 72-1번지 리첸시아 D-102호(지상1층) ,"서울특별시 용산구 한남대로 60 (한남동,리첸시아 D-102호(지상1층))",제이엠씨(JMC),02 7986761,패스트푸드,패스트푸드,1.3447082054793018
3,폐업,서울특별시 용산구 동자동 10-5번지 (지상1층) ,"서울특별시 용산구 후암로57길 9 (동자동,(지상1층))",콩하나,02 3190979,커피숍,커피숍,3.0287779164113333
3,폐업,서울특별시 용산구 이태원동 127-12번지 (지상3층) ,,(주)커피빈코리아이태원점,5480522,커피숍,커피숍,0.4206574637517196
1,영업/정상,서울특별시 용산구 보광동 231-43번지 (지상1층) ,"서울특별시 용산구 보광로 45 (보광동,(지상1층))",피자스쿨,02  797 1533,패스트푸드,패스트푸드,0.5517229213511013
1,영업/정상,서울특별시 용산구 한강로2가 351번지 (지상1층) ,,원타임편의점,,커피숍,커피숍,
3,폐업,서울특별시 용산구 용산동2가 1-80번지 (지상1층) ,"서울특별시 용산구 소월로20길 42 (용산동2가,(지상1층))",피자랑쥬,02 7773187,패스트푸드,패스트푸드,1.7416083458806233
3,폐업,서울특별시 용산구 청파동3가 132-22 (지상1층) ,"서울특별시 용산구 효창원로 158 (청파동3가,(지상1층))",마다가스카르,02 7174508,커피숍,커피숍,3.0340886076019813
1,영업/정상,서울특별시 용산구 한강로3가 65-207번지 (지상1층) ,,이디야중대용산병원점,,커피숍,커피숍,
1,영업/정상,서울특별시 용산구 한남동 96-3번지 신성미소시티(지하1층) ,"서울특별시 용산구 독서당로 39 (한남동,신성미소시티(지하1층))",스넥코너,,패스트푸드,패스트푸드,1.2071750200671
3,폐업,서울특별시 용산구 서빙고동 180번지 외1필지 지상1층 ,"서울특별시 용산구 녹사평대로11길 54 (서빙고동, 180 외1필지 지상1층)",카페쉐마,,커피숍,커피숍,1.0647485379444768
3,폐업,서울특별시 용산구 한강로3가 63-389 용산시티파크114호(지상1층) ,"서울특별시 용산구 서빙고로 35 (한강로3가,용산시티파크114호(지상1층))",미니스톱용산시티점,,편의점,편의점,2.2291580345948474
3,폐업,서울특별시 용산구 한남동 산 10-33번지 ,서울특별시 용산구 이태원로 281 (한남동),세븐일레븐(S한강진역점),,패스트푸드,패스트푸드,1.304287088123469
3,폐업,서울특별시 용산구 효창동 80번지 ,서울특별시 용산구 백범로 287 (효창동),세븐일레븐(S효창공원앞역점),,패스트푸드,패스트푸드,3.039007352873138
3,폐업,서울특별시 용산구 용산동4가 4번지 ,서울특별시 용산구 녹사평대로 지하 195 (용산동4가),세븐일레븐(S녹사평역점),,패스트푸드,패스트푸드,0.8261316570349274
3,폐업,서울특별시 용산구 한강로1가 50-1 용산파크자이A4호(지상1층) ,"서울특별시 용산구 한강대로 205 (한강로1가,용산파크자이A4호(지상1층))",빈스빈스커피용산파크자이점,02  797 9717,커피숍,커피숍,1.957300318532539
3,폐업,서울특별시 용산구 청파동2가 42-8번지 외1필지(지하1층) ,,윤,,커피숍,커피숍,2.8949518594843475
3,폐업,서울특별시 용산구 청파동3가 24-31번지 ,,고양이기차역,,커피숍,커피숍,2.6504535676267142
3,폐업,서울특별시 용산구 이태원동 102-29 ,서울특별시 용산구 이태원로27길 49 (이태원동),두루,,커피숍,커피숍,0.6041608076682781
3,폐업,서울특별시 용산구 한강로3가 40-999번지 아이파크몰 6층 640-3호 ,"서울특별시 용산구 한강대로23길 55, 6층 640-3호 (한강로3가, 아이파크몰)",던킨도너츠용산민자역사2호,02  20120658,패스트푸드,패스트푸드,2.5883787656747947
3,폐업,서울특별시 용산구 한강로3가 40-999번지 용산역사내 맞이방(지상3층) ,,피오레,,커피숍,커피숍,2.5883787656747947
3,폐업,"서울특별시 용산구 한강로3가 40-999번지 아이파크몰서관4층, KTX입구 ",,슈하우스,,패스트푸드,패스트푸드,2.5883787656747947
3,폐업,서울특별시 용산구 이태원동 673번지 (지상1층) ,"서울특별시 용산구 녹사평대로 230 (이태원동,(지상1층))",레이지수,,커피숍,커피숍,1.0151118724841095
1,영업/정상,서울특별시 용산구 이촌동 206-20번지 (지상2층)201호 ,"서울특별시 용산구 이촌로18길 16 (이촌동,(지상2층)201호)",헤이리커피공장103이촌점,02  386 1208,커피숍,커피숍,3.4320857188439318
3,폐업,서울특별시 용산구 한강로2가 157-2번지 (지상1층) ,"서울특별시 용산구 한강대로38길 17 (한강로2가,(지상1층))",플렌,02  749 3698,패스트푸드,패스트푸드,2.0924308566046763
3,폐업,서울특별시 용산구 청파동2가 78-2번지 (지상1층) ,,미스와플&미스터젤라토,02  717 2271,패스트푸드,패스트푸드,2.656065447684208
1,영업/정상,서울특별시 용산구 용산동6가 168-6 국립중앙박물관 으뜸홀내 4층 ,"서울특별시 용산구 서빙고로 137, 4층 (용산동6가, 국립중앙박물관 으뜸홀내 )",씨제이프레시웨이(주)국립중앙박물관점으뜸,02 7497339,커피숍,커피숍,1.2951868658000116
3,폐업,서울특별시 용산구 이촌동 362-1번지 동작대교주차장옆 ,,세븐일레븐이촌진달래점,02  26354588,편의점,편의점,1.9895560157293277
3,폐업,서울특별시 용산구 남영동 89-1번지 지상1층 ,"서울특별시 용산구 한강대로76길 7 (남영동, 891 지상1층)",그라찌에(Grazie),02  794 8855,커피숍,커피숍,2.15330142831607
1,영업/정상,서울특별시 용산구 한강로1가 231-23번지 (지상1층) ,"서울특별시 용산구 한강대로62길 26 (한강로1가,(지상1층))",카페빌,02  794 9249,커피숍,커피숍,1.8176536805183323
3,폐업,서울특별시 용산구 청파동3가 111-9번지 외1필지(지상1층) ,,콜드스톤숙대점,02  713 3800,패스트푸드,패스트푸드,2.7714710697110942
3,폐업,"서울특별시 용산구 이태원동 67-1 지상(4,5층) ","서울특별시 용산구 이태원로 170 (이태원동,지상(4,5층))",탐앤탐스 블랙 이태원점,02  796 6640,커피숍,커피숍,0.4078269232415985
1,영업/정상,"서울특별시 용산구 동빙고동 10-8 외1필지 남도빌딩(지상1,2층일부) ","서울특별시 용산구 장문로 12 (동빙고동, 10-8외1필지 남도빌딩 지상1,2층일부)",스타벅스동빙고점,0230151100,커피숍,커피숍,0.22742425674449007
3,폐업,서울특별시 용산구 이태원동 136-1번지 지상(1층) ,,넘버원 (NO1),,커피숍,커피숍,0.5017766672694739
1,영업/정상,서울특별시 용산구 원효로3가 43-23번지 (지상1층) ,"서울특별시 용산구 원효로41길 12 (원효로3가,(지상1층))",프리모,02 7021578,커피숍,커피숍,3.122086212857666
3,폐업,"서울특별시 용산구 한강로2가 181번지 신용산역429-5,6호(지하1층) ",,커피엠,,커피숍,커피숍,
3,폐업,서울특별시 용산구 한강로2가 309-5번지 (지상1층) ,,스마일맨커피(smile man coffee),,커피숍,커피숍,2.178446963460794
3,폐업,서울특별시 용산구 한남동 68-12번지 지상1층 ,"서울특별시 용산구 한남대로20길 33, 지상1층 (한남동)",토프레소한남점,070 81583201,커피숍,커피숍,1.4441926940774727
3,폐업,서울특별시 용산구 청파동2가 36-3번지 (지상1층) 101호,,샐리스 커피,,커피숍,커피숍,2.6987816459162466
3,폐업,서울특별시 용산구 문배동 3-3번지 이안 용산프리미어(지상1층) 102호,,커피 앤 밀,,커피숍,커피숍,2.230742632359223
3,폐업,서울특별시 용산구 이태원동 5-2번지 (지상1층) ,,킬피(Kilfy),,커피숍,커피숍,1.127433036172692
3,폐업,서울특별시 용산구 청파동3가 111-38번지 (지상2층) ,"서울특별시 용산구 청파로47가길 3 (청파동3가,(지상2층))",앤커피,,커피숍,커피숍,2.825273068870059
3,폐업,서울특별시 용산구 한강로2가 16-1번지 (지상1층) ,,로띠번(Rotti Bun),,커피숍,커피숍,2.469657921830876
3,폐업,서울특별시 용산구 용산동4가 4번지 녹사평역(지하4층) ,,인벤토리카페,,커피숍,커피숍,0.8261316570349274
3,폐업,서울특별시 용산구 한강로3가 16-9 외6필지(신관1층12호) ,"서울특별시 용산구 청파로 74 (한강로3가,외6필지(신관1층12호))",투썸플래이스용산전자랜드점,0221205255,커피숍,커피숍,2.9874917911482917
3,폐업,서울특별시 용산구 청파동2가 72-5번지 (대명빌딩1층) ,"서울특별시 용산구 청파로47길 32 (청파동2가,(대명빌딩1층))",빙스빙고,,커피숍,커피숍,2.7067080522946574
3,폐업,서울특별시 용산구 용산동2가 1-351번지 (지상1층) ,,토담,,패스트푸드,패스트푸드,1.934792478315687
3,폐업,서울특별시 용산구 청파동2가 104-1번지 (지상1층) ,,더에스에이치(THE SH),,패스트푸드,패스트푸드,2.7227323158388876
